-5.395671,646.173950,2544.356201;-2.976520,413.494232,2588.267578;2.068879,229.801987,2617.756104;-156.092438,411.914612,2604.625244;-183.383820,118.986877,2692.612061;-290.198914,-151.233521,2596.326172;150.139404,415.073853,2571.909912;208.760696,143.306519,2671.750732;212.521652,-159.783173,2615.634277;-105.166214,44.951385,2659.239746;-145.267578,-427.443787,2620.661621;-211.318222,-863.040894,2594.840088;119.394760,47.268097,2635.249512;120.968758,-409.428101,2697.163086;121.707497,-838.283325,2800.371826
1.999243,644.964478,2551.650879;8.548815,412.947998,2599.605957;10.854865,232.512802,2628.326416;-146.710220,413.673523,2616.630127;-170.372498,114.695557,2703.328125;-204.365128,-136.571335,2699.468994;163.807846,412.222473,2582.581787;222.741470,133.131042,2671.705811;239.378265,-140.146881,2638.634033;-98.567078,52.599701,2669.297852;-138.097977,-425.650665,2624.961426;-210.954178,-864.857483,2589.342041;124.888916,51.555481,2644.795898;130.167786,-403.975433,2708.453369;122.718086,-828.315613,2811.911133
6.306025,645.457153,2555.385742;19.593914,411.106445,2611.386475;22.174696,229.149567,2644.598633;-137.149826,411.837280,2627.570557;-159.234558,110.056366,2713.532959;-191.851379,-163.503815,2717.671875;176.337662,410.375549,2595.202393;235.144928,123.951630,2670.559326;296.109619,-54.251434,2645.180420;-92.975060,47.741653,2689.966797;-134.380341,-425.660400,2631.198730;-210.934387,-868.714172,2591.300781;142.486008,46.643753,2665.654785;135.213364,-401.313171,2714.110840;121.650055,-822.148071,2818.105957
16.538628,646.899231,2562.443115;29.012098,415.079163,2628.926270;34.511791,225.271942,2661.345947;-127.677109,413.051422,2643.635254;-148.819794,113.718262,2728.542236;-172.448013,-152.890045,2733.750000;185.701309,417.106934,2614.217285;244.731155,143.444031,2690.441895;289.169769,-80.019974,2674.062744;-67.743164,34.070221,2703.880859;-127.891312,-426.407074,2631.034912;-211.772888,-888.598816,2612.020508;147.766144,36.859192,2683.650391;141.043076,-401.850311,2728.115479;122.628922,-825.895081,2823.976318
23.266350,646.201904,2566.297852;33.324379,410.416077,2636.181885;40.475082,219.797272,2669.981934;-120.618324,407.932007,2654.740723;-143.769073,110.966370,2771.564697;-166.721466,-154.401062,2730.268555;187.267090,412.900146,2617.623047;261.701538,163.715805,2715.158691;277.150299,-113.622971,2698.751709;-54.399750,27.532135,2716.081787;-121.313194,-431.271179,2638.412354;-210.775101,-893.327148,2621.232910;149.651306,30.824768,2691.482178;146.017487,-404.997314,2734.128906;125.788345,-834.421021,2822.773926
35.560463,645.867188,2575.011230;42.172749,404.680939,2644.678955;49.309902,216.321198,2678.440918;-111.358757,401.803345,2661.080811;-137.773834,117.858948,2764.420654;-167.826813,-121.922653,2748.286621;195.704254,407.558533,2628.277100;265.076569,160.478592,2719.809326;282.268524,-115.555069,2712.384277;-48.046436,26.002975,2723.365967;-107.060120,-433.803650,2647.330566;-192.462708,-881.871826,2655.464844;160.940552,29.919937,2701.039795;150.675110,-403.782166,2738.319336;125.296249,-832.087158,2826.870361
43.016060,646.707581,2581.561035;47.127102,403.888214,2648.683838;54.799774,216.343628,2682.434814;-107.151558,400.191284,2663.213623;-132.710495,118.034088,2759.353027;-147.612976,-142.190186,2726.819092;201.405762,407.585144,2634.154053;275.966461,139.633759,2721.821777;283.967499,-115.868118,2681.444092;-44.222622,26.242340,2726.234131;-99.200531,-435.524689,2651.991699;-191.608444,-874.628296,2677.021973;169.167511,31.355743,2706.137451;154.363907,-401.985687,2744.704346;126.448997,-834.242065,2840.172607
52.345455,650.264221,2594.150879;54.843803,404.108185,2653.405029;64.560738,220.469330,2688.996826;-96.068703,397.826721,2662.196045;-129.789246,117.252808,2750.547363;-148.542572,-154.287170,2728.813477;205.756302,410.389648,2644.614014;283.894043,144.783752,2729.298340;282.693573,-136.393646,2708.275146;-42.274658,31.979187,2731.377930;-92.727379,-425.617401,2660.509277;-170.517242,-846.548096,2721.413330;190.830002,41.681763,2717.799316;156.998138,-405.186859,2743.664551;128.766068,-844.389282,2836.898438
57.120094,653.568665,2602.158936;65.057610,417.309723,2662.498291;73.132217,229.837387,2696.483154;-83.367729,411.540344,2665.937500;-124.672646,123.013611,2746.614258;-148.341156,-152.394836,2720.232422;213.482956,423.079102,2659.059082;284.390808,150.547913,2739.876221;305.395538,-116.855286,2643.055664;-40.667351,37.627747,2733.291992;-85.714935,-419.746033,2667.705078;-166.458237,-830.698730,2746.350098;203.080994,47.102356,2727.644043;162.128922,-406.151123,2750.934326;132.462296,-852.309448,2848.787598
61.267181,655.300415,2606.786377;69.302124,422.289642,2666.777832;71.841530,235.803146,2698.237793;-79.838989,420.581726,2668.692383;-122.889740,132.261169,2749.671875;-137.057007,-173.583435,2742.183105;218.443237,423.997559,2664.863281;286.916351,147.718323,2751.217041;304.556946,-125.186768,2641.636475;-36.831245,48.043091,2731.125244;-81.401688,-411.766052,2669.342773;-170.835007,-820.671448,2765.778564;185.593109,50.590210,2728.270264;164.275085,-412.431641,2759.541748;134.575851,-858.447144,2861.507812
66.218666,658.707275,2616.114990;71.555283,419.902344,2669.341309;74.188400,234.431396,2701.669922;-80.758377,417.796997,2669.668701;-115.420830,129.824341,2777.715332;-142.570755,-155.799255,2731.344727;223.868942,422.007690,2669.013916;282.257996,122.784332,2782.730957;313.688110,-113.504181,2645.354248;-35.741402,47.404541,2734.240479;-78.371490,-413.416321,2674.230713;-169.481674,-820.491333,2789.408203;189.384430,50.516327,2733.756592;162.824997,-411.531647,2758.051758;135.843094,-852.017822,2864.282715
67.883667,660.784790,2622.068604;75.328239,417.975647,2676.534180;75.736023,233.969284,2710.333984;-79.688255,418.010010,2678.591309;-115.095993,123.517883,2789.488525;-145.690781,-154.890778,2736.783691;230.344742,417.941345,2674.477051;283.098053,124.916107,2783.304688;343.468994,-99.453888,2679.452393;-37.274380,49.988022,2745.638916;-70.249344,-416.111938,2685.179932;-163.728455,-817.932861,2806.781738;189.561981,49.937790,2742.628662;162.805161,-409.384155,2766.147461;136.266663,-846.763306,2871.910400
69.021751,663.292480,2635.951660;75.317253,419.536316,2687.054199;73.618301,235.842819,2717.282227;-79.514748,420.906555,2686.678955;-118.971283,128.995026,2786.348145;-148.851379,-140.937897,2740.495850;230.149246,418.166077,2687.429443;274.015747,148.616638,2787.329590;292.660706,-103.048203,2755.816162;-38.344273,53.125137,2747.242920;-63.282715,-416.765991,2699.443359;-163.656860,-823.029785,2821.261719;182.182983,51.173508,2747.777588;162.866531,-406.708435,2773.673828;137.416656,-842.642090,2879.017334
70.885536,663.086365,2643.567383;73.302277,418.363098,2696.199951;73.257835,234.848099,2720.469238;-81.870071,418.031616,2693.409180;-123.028366,120.611115,2784.115479;-159.973633,-138.482697,2733.301758;228.474625,418.694580,2698.990723;275.593079,139.752106,2788.804932;297.041992,-105.545929,2797.666748;-37.333324,51.096939,2742.750244;-61.472141,-415.036133,2710.676514;-162.818817,-823.213379,2833.827637;183.760101,51.569260,2746.726807;162.944275,-407.163940,2772.826660;137.772003,-843.365967,2874.873047
72.524178,663.113525,2649.282227;70.664322,418.222839,2702.193115;70.585220,236.107437,2725.262695;-84.750488,418.056030,2700.343750;-123.744904,124.717773,2782.854492;-165.184708,-148.539062,2740.354736;226.079132,418.389587,2704.042480;275.077789,143.248016,2792.505371;294.750580,-104.260483,2813.823730;-39.138508,53.874390,2747.027588;-62.930027,-415.265076,2714.531250;-146.557602,-831.722534,2859.139160;180.150742,54.109711,2749.636963;163.181870,-404.658417,2775.175537;138.447495,-839.971558,2874.494629
74.662521,662.928406,2659.061768;66.337769,420.670959,2709.117432;67.409004,237.739532,2731.274658;-87.496765,419.592041,2707.647461;-124.497696,137.198761,2779.455078;-169.406006,-154.489105,2743.996826;220.172302,421.749847,2710.587402;271.175476,149.788635,2804.233398;284.742340,-108.688049,2837.589600;-41.439484,54.037216,2752.381592;-68.851059,-408.668640,2727.969482;-133.249542,-822.385010,2885.686035;178.399963,55.579025,2754.482178;163.327438,-400.493103,2774.815186;139.243240,-834.849548,2872.010986
73.916656,664.445374,2666.307861;62.751369,423.706146,2713.078369;64.271065,240.028107,2734.729492;-91.015137,422.364197,2712.486816;-132.088287,138.811707,2779.322021;-186.457657,-135.515625,2755.649902;216.517868,425.048096,2713.669922;267.197296,154.195282,2805.976807;283.438446,-88.930893,2829.035889;-44.890263,55.384125,2755.954834;-72.736206,-408.789795,2744.139404;-129.750366,-821.233887,2897.536865;176.471786,57.316010,2756.806396;163.127716,-398.894348,2778.313721;139.233109,-833.805908,2871.414795
71.618469,666.464966,2670.455322;57.093731,431.244324,2720.116943;57.029583,245.446457,2739.444824;-93.758774,430.825500,2715.590332;-136.007965,140.184418,2782.565918;-193.876358,-138.079285,2771.638184;207.946243,431.663116,2724.643555;254.843765,149.000977,2812.396729;282.688751,-95.796661,2828.153809;-49.536716,59.352936,2755.576904;-73.697495,-407.313873,2752.750732;-126.624786,-820.965393,2902.373047;163.467590,59.944275,2761.968506;162.313660,-398.652069,2782.528564;139.479065,-833.752075,2874.381104
69.260834,666.802002,2672.884033;54.430355,429.752502,2722.236572;51.748043,244.929474,2743.326660;-94.481857,431.198425,2715.968506;-139.824707,140.809814,2785.895752;-207.491821,-128.601990,2781.318115;203.342575,428.306641,2728.504639;249.906372,148.335205,2818.993164;315.450409,-100.017166,2747.267334;-62.783436,61.192444,2759.708740;-80.848335,-403.042297,2765.243164;-125.346527,-822.591492,2910.345703;160.914902,59.020416,2769.124756;159.010941,-398.030457,2789.386475;139.259109,-834.291382,2876.940430
61.103958,669.595520,2680.517334;46.617302,429.783081,2726.037109;44.245743,246.542755,2745.380371;-105.182945,431.247192,2721.295654;-152.864670,137.372681,2792.229248;-209.913483,-137.083099,2771.313232;198.417542,428.318970,2730.778564;245.318985,148.631897,2822.652832;305.052673,-98.917389,2740.727051;-70.297707,64.384338,2761.219971;-92.851860,-398.905487,2779.670654;-125.343567,-822.510620,2915.303955;154.046082,62.220520,2768.227295;157.368454,-399.426544,2790.277344;138.487595,-836.380981,2879.083984
55.002998,669.261597,2682.715088;41.515049,429.745117,2730.479736;40.414505,247.248199,2747.216797;-108.477158,430.133118,2724.847412;-160.379761,133.534149,2792.831543;-218.918594,-143.003082,2769.764648;191.507248,429.357117,2736.112061;236.468018,145.150726,2824.622314;253.116516,-93.092133,2793.016113;-71.633316,65.038269,2759.787842;-96.414169,-393.548096,2788.641113;-134.520264,-804.128540,2932.271484;150.261246,64.464294,2768.119873;145.846649,-390.062012,2799.217285;138.594803,-834.182129,2882.427246
48.896122,668.592651,2681.364746;26.142435,415.809875,2732.415527;16.886072,239.777863,2748.563721;-123.503250,423.627625,2731.857910;-175.088745,127.999939,2801.339600;-241.783249,-142.076416,2765.633301;175.788132,407.992188,2732.973145;226.094238,127.461304,2825.511963;245.111221,-98.794968,2797.578857;-103.886024,69.571594,2764.296387;-105.041405,-387.601532,2805.588135;-134.738708,-811.059448,2937.688721;119.145447,57.920074,2765.127441;137.474380,-385.830505,2800.011963;139.204819,-831.635315,2882.604980
40.659599,667.142700,2683.720947;20.881493,411.078979,2732.919434;7.991071,240.507797,2747.364258;-125.583794,422.055664,2731.833008;-181.352661,125.578522,2807.688965;-270.249359,-120.187714,2775.451172;167.346786,400.102264,2734.005859;216.733292,125.832550,2826.483398;236.391327,-107.431320,2799.673096;-115.170441,78.200790,2760.991211;-122.428139,-384.519775,2816.961426;-136.590439,-814.800903,2939.886475;105.371750,61.672470,2762.626953;125.315918,-380.665588,2799.682373;139.378098,-821.782532,2889.706299
35.450073,666.166016,2684.627441;12.829065,410.815430,2734.588379;-1.874548,245.431641,2752.479980;-134.066315,423.444702,2730.607910;-191.970566,125.479218,2812.933350;-300.996460,-121.576019,2758.738037;159.724457,398.186127,2738.568848;196.482513,127.754791,2828.270264;244.156509,-124.025131,2790.817627;-121.683601,89.084274,2767.523682;-132.513702,-376.210510,2826.860352;-136.155121,-806.253662,2948.180420;88.527275,71.011459,2773.219482;112.182373,-390.541931,2794.086426;138.400909,-831.320190,2883.518311
23.002708,664.696228,2690.535889;-11.781278,408.621857,2735.385742;-14.896365,241.752167,2753.519287;-169.686310,411.319885,2733.088135;-224.317551,116.115021,2820.506592;-341.356415,-114.347794,2749.831543;146.123749,405.923828,2737.683350;185.576309,127.743317,2827.628418;252.955933,-133.711121,2802.261719;-125.546822,76.719879,2770.088135;-147.498550,-389.554108,2835.833740;-137.317947,-813.613098,2948.157227;89.523918,73.045074,2773.217529;107.737808,-384.761292,2798.467529;138.019485,-825.994934,2884.880615
15.809074,666.849609,2695.234131;-28.370129,426.005585,2740.043457;-25.524900,250.600586,2759.113281;-182.452606,423.011963,2735.497559;-246.895142,144.796570,2826.537842;-386.246338,-70.199112,2740.623535;125.712341,428.999207,2744.589355;179.479263,153.036072,2840.133301;271.408691,-115.300140,2798.873535;-127.464539,73.159775,2775.091553;-155.319443,-391.898499,2841.570557;-137.680313,-814.254150,2950.265869;82.105194,77.231400,2781.274658;105.212662,-386.844666,2801.113281;137.567871,-828.506104,2892.693604
3.522720,672.237793,2704.396729;-31.130386,431.094482,2745.460205;-33.716892,251.907898,2767.254883;-189.582260,433.398590,2745.599365;-262.481689,155.213409,2831.957275;-431.592834,-49.012222,2722.342529;127.321495,428.790344,2745.321045;176.142365,156.151550,2844.172363;299.526581,-94.848724,2803.857910;-137.439102,74.191986,2789.138428;-163.808304,-388.164215,2845.872559;-144.565445,-819.107605,2956.480957;64.832314,71.250671,2788.960693;101.805183,-397.350616,2801.907959;138.094315,-838.743408,2891.416016
-3.135857,674.627014,2709.670410;-37.238850,429.646545,2749.570068;-43.293201,246.226746,2773.367920;-196.332001,435.490692,2754.138672;-297.386108,153.995453,2834.201416;-475.281860,-5.859802,2705.666992;121.854309,423.802399,2745.001465;178.303040,160.656830,2846.473145;324.270538,-75.021133,2754.533203;-150.535782,66.524002,2800.071533;-177.054413,-397.899292,2851.637695;-154.663086,-829.184448,2963.800537;51.840672,59.089890,2794.260010;99.694565,-400.675598,2805.256836;138.380173,-840.794556,2896.349609
-7.494598,674.879944,2712.098389;-45.875519,423.717346,2752.020508;-51.443623,240.741287,2776.143311;-207.844116,429.835724,2761.043457;-314.753815,179.853485,2846.340332;-513.820984,42.701080,2709.859375;116.093086,417.598999,2742.997559;180.916412,160.447327,2844.807861;354.080994,-36.410080,2758.847412;-158.622040,61.603546,2805.926514;-182.758530,-402.044556,2854.778564;-155.852631,-830.101013,2963.264404;44.598595,53.926880,2794.605713;97.939041,-403.363373,2807.970703;138.643448,-841.355652,2896.741699
-14.528290,676.111938,2716.971191;-55.288239,419.969971,2753.684326;-57.149944,237.524155,2777.258545;-215.656036,422.865601,2763.429688;-366.856384,179.076660,2829.716553;-555.459290,74.757233,2675.871338;105.079552,417.074310,2743.938965;184.848938,170.554794,2843.950439;395.543945,-10.517960,2728.102051;-158.405991,56.873047,2806.872803;-181.014420,-403.563507,2856.642822;-157.499268,-834.910645,2971.526611;40.382690,53.283661,2794.792725;95.399857,-402.480072,2805.208740;137.839371,-838.429077,2893.002441
-14.208622,677.120605,2717.462646;-61.081207,421.968597,2754.278320;-61.785515,238.032486,2778.708740;-220.958649,423.976288,2764.785156;-383.676819,193.535248,2837.653809;-568.472900,126.492889,2695.722168;98.796249,419.960907,2743.771484;199.952606,189.104630,2833.744873;427.788147,38.053833,2723.411865;-163.184525,55.360870,2809.756592;-185.091492,-406.548615,2860.319336;-156.499756,-835.433716,2973.766113;38.204872,52.831879,2796.521729;93.412384,-402.047180,2803.501465;137.666428,-837.082886,2890.675293
-15.452961,676.051025,2718.132568;-62.504581,422.898407,2756.208252;-63.646046,237.676682,2780.760986;-224.348602,425.175842,2765.864746;-417.547302,215.044067,2826.093750;-612.871338,176.759613,2688.352539;99.339447,420.620972,2746.551758;220.015945,197.845093,2827.294922;481.480530,76.482208,2698.892334;-166.420227,53.885117,2811.377686;-184.152283,-408.262390,2860.889648;-157.267288,-839.708618,2978.090576;36.845203,51.024796,2799.249756;90.059586,-400.858643,2802.390381;137.106598,-833.486084,2889.774658
-20.335258,675.125854,2721.516113;-64.025658,422.711334,2757.763184;-65.239029,237.072632,2781.813965;-227.449753,424.887329,2766.314209;-460.908936,230.484726,2807.333252;-639.891357,235.364456,2669.814209;99.398445,420.535339,2749.212158;244.860016,196.912643,2819.933105;509.420532,137.222443,2692.958740;-168.526642,52.793060,2811.205566;-184.675858,-408.308807,2861.302490;-156.535538,-841.760498,2979.088135;35.621834,50.074799,2800.523926;87.284302,-398.481934,2800.245117;137.104401,-828.375183,2891.977783
-22.762299,675.832336,2724.833984;-64.385254,421.826355,2758.824219;-65.934158,235.740585,2782.472412;-229.886276,424.382477,2768.098145;-493.601013,259.642700,2806.724609;-661.971680,295.698486,2658.447266;101.115768,419.270233,2749.550293;269.829712,200.340805,2814.074951;534.087280,189.576309,2685.863770;-169.713333,51.233734,2811.849121;-184.547226,-409.145905,2861.812256;-156.390915,-843.251709,2978.666748;34.747219,48.075897,2800.392090;83.527237,-401.034637,2798.276611;137.498367,-826.825562,2896.867920
